tth,counts
50.36512665,241
50.39138722,220
50.41764778,216
50.44390835,192
50.47016891,178
50.49642948,179
50.52269004,199
50.54895061,158
50.57521117,166
50.60147174,190
50.6277323,164
50.65399287,140
50.68025343,152
50.706514,154
50.73277456,137
50.75903513,149
50.7852957,154
50.81155626,154
50.83781683,154
50.86407739,133
50.89033796,126
50.91659852,136
50.94285909,97
50.96911965,122
50.99538022,130
51.02164078,111
51.04790135,117
51.07416191,143
51.10042248,125
51.12668305,125
51.15294361,129
51.17920418,108
51.20546474,124
51.23172531,126
51.25798587,131
51.28424644,118
51.310507,137
51.33676757,143
51.36302813,139
51.3892887,157
51.41554926,122
51.44180983,140
51.46807039,148
51.49433096,152
51.52059153,127
51.54685209,148
51.57311266,178
51.59937322,136
51.62563379,163
51.65189435,154
51.67815492,175
51.70441548,206
51.73067605,177
51.75693661,207
51.78319718,208
51.80945774,225
51.83571831,230
51.86197888,206
51.88823944,259
51.91450001,268
51.94076057,290
51.96702114,264
51.9932817,285
52.01954227,318
52.04580283,301
52.0720634,323
52.09832396,319
52.12458453,301
52.15084509,305
52.17710566,324
52.20336622,320
52.22962679,342
52.25588736,316
52.28214792,319
52.30840849,336
52.33466905,362
52.36092962,407
52.38719018,433
52.41345075,577
52.43971131,713
52.46597188,880
52.49223244,1182
52.51849301,1540
52.54475357,1759
52.57101414,1627
52.59727471,1260
52.62353527,1149
52.64979584,1128
52.6760564,1246
52.70231697,1207
52.72857753,959
52.7548381,643
52.78109866,539
52.80735923,517
52.83361979,441
52.85988036,378
52.88614092,344
52.91240149,368
52.93866205,262
52.96492262,256
52.99118319,223
53.01744375,224
53.04370432,202
53.06996488,203
53.09622545,157
53.12248601,169
53.14874658,151
53.17500714,168
53.20126771,152
53.22752827,133
53.25378884,147
53.2800494,133
53.30630997,151
53.33257053,159
53.3588311,138
53.38509167,137
53.41135223,128
53.4376128,114
53.46387336,147
53.49013393,134
53.51639449,121
53.54265506,122
53.56891562,134
53.59517619,122
53.62143675,114
53.64769732,133
53.67395788,108
53.70021845,122
53.72647902,109
53.75273958,132
53.77900015,127
53.80526071,122
53.83152128,130
53.85778184,132
53.88404241,130
53.91030297,130
53.93656354,108
53.9628241,109
53.98908467,114
54.01534523,124
54.0416058,115
54.06786636,109
54.09412693,128
54.1203875,120
54.14664806,132
54.17290863,130
54.19916919,139
54.22542976,129
54.25169032,141
54.27795089,125
54.30421145,136
54.33047202,153
54.35673258,187
54.38299315,179
54.40925371,155
54.43551428,171
54.46177485,200
54.48803541,185
54.51429598,186
54.54055654,209
54.56681711,188
54.59307767,182
54.61933824,225
54.6455988,214
54.67185937,212
54.69811993,216
54.7243805,235
54.75064106,208
54.77690163,244
54.80316219,221
54.82942276,250
54.85568333,226
54.88194389,241
54.90820446,240
54.93446502,245
54.96072559,241
54.98698615,239
55.01324672,239
55.03950728,286
55.06576785,255
55.09202841,268
55.11828898,231
55.14454954,249
55.17081011,279
55.19707068,262
55.22333124,257
55.24959181,264
55.27585237,271
55.30211294,276
55.3283735,245
55.35463407,246
55.38089463,260
55.4071552,230
55.43341576,208
55.45967633,235
55.48593689,230
55.51219746,209
55.53845802,210
55.56471859,197
55.59097916,192
55.61723972,203
55.64350029,212
55.66976085,207
55.69602142,155
55.72228198,190
55.74854255,196
55.77480311,230
55.80106368,208
55.82732424,195
55.85358481,229
55.87984537,230
55.90610594,261
55.93236651,257
55.95862707,289
55.98488764,323
56.0111482,303
56.03740877,324
56.06366933,330
56.0899299,368
56.11619046,344
56.14245103,336
56.16871159,315
56.19497216,303
56.22123272,286
56.24749329,320
56.27375385,266
56.30001442,322
56.32627499,330
56.35253555,301
56.37879612,362
56.40505668,324
56.43131725,355
56.45757781,403
56.48383838,397
56.51009894,429
56.53635951,455
56.56262007,539
56.58888064,550
56.6151412,548
56.64140177,601
56.66766234,646
56.6939229,688
56.72018347,663
56.74644403,702
56.7727046,753
56.79896516,659
56.82522573,707
56.85148629,730
56.87774686,768
56.90400742,770
56.93026799,741
56.95652855,692
56.98278912,660
57.00904968,737
57.03531025,705
57.06157082,649
57.08783138,583
57.11409195,598
57.14035251,589
57.16661308,593
57.19287364,568
57.21913421,598
57.24539477,575
57.27165534,590
57.2979159,596
57.32417647,705
57.35043703,803
57.3766976,998
57.40295817,1346
57.42921873,1747
57.4554793,2270
57.48173986,2748
57.50800043,2852
57.53426099,2026
57.56052156,1385
57.58678212,1336
57.61304269,1434
57.63930325,1532
57.66556382,1494
57.69182438,1019
57.71808495,611
57.74434551,404
57.77060608,366
57.79686665,317
57.82312721,272
57.84938778,269
57.87564834,268
57.90190891,248
57.92816947,271
57.95443004,241
57.9806906,214
58.00695117,236
58.03321173,254
58.0594723,249
58.08573286,219
58.11199343,263
58.138254,237
58.16451456,228
58.19077513,248
58.21703569,283
58.24329626,297
58.26955682,271
58.29581739,290
58.32207795,322
58.34833852,346
58.37459908,363
58.40085965,393
58.42712021,373
58.45338078,381
58.47964134,449
58.50590191,467
58.53216248,401
58.55842304,453
58.58468361,452
58.61094417,426
58.63720474,451
58.6634653,432
58.68972587,412
58.71598643,435
58.742247,436
58.76850756,409
58.79476813,426
58.82102869,441
58.84728926,448
58.87354983,442
58.89981039,453
58.92607096,447
58.95233152,446
58.97859209,482
59.00485265,549
59.03111322,529
59.05737378,502
59.08363435,500
59.10989491,492
59.13615548,440
59.16241604,436
59.18867661,403
59.21493717,376
59.24119774,320
59.26745831,304
59.29371887,315
59.31997944,274
59.34624,265
59.37250057,245
59.39876113,220
59.4250217,227
59.45128226,194
59.47754283,212
59.50380339,205
59.53006396,177
59.55632452,207
59.58258509,184
59.60884565,207
59.63510622,194
59.66136679,247
59.68762735,242
59.71388792,256
59.74014848,271
59.76640905,243
59.79266961,229
59.81893018,231
59.84519074,213
59.87145131,196
59.89771187,240
59.92397244,218
59.950233,227
59.97649357,216
60.00275414,195
60.0290147,215
60.05527527,203
60.08153583,228
60.1077964,212
60.13405696,193
60.16031753,191
60.18657809,213
60.21283866,198
60.23909922,210
60.26535979,213
60.29162035,226
60.31788092,211
60.34414148,215
60.37040205,207
60.39666262,230
60.42292318,224
60.44918375,244
60.47544431,238
60.50170488,253
60.52796544,268
60.55422601,298
60.58048657,292
60.60674714,274
60.6330077,294
60.65926827,288
60.68552883,279
60.7117894,260
60.73804997,258
60.76431053,249
60.7905711,216
60.81683166,215
60.84309223,202
60.86935279,187
60.89561336,164
60.92187392,191
60.94813449,186
60.97439505,186
61.00065562,200
61.02691618,186
61.05317675,218
61.07943731,241
61.10569788,244
61.13195845,274
61.15821901,253
61.18447958,240
61.21074014,247
61.23700071,305
61.26326127,360
61.28952184,399
61.3157824,357
61.34204297,283
61.36830353,284
61.3945641,255
61.42082466,242
61.44708523,290
61.4733458,284
61.49960636,276
61.52586693,258
61.55212749,234
61.57838806,239
61.60464862,247
61.63090919,244
61.65716975,248
61.68343032,266
61.70969088,241
61.73595145,268
61.76221201,256
61.78847258,207
61.81473314,246
61.84099371,245
61.86725428,247
61.89351484,239
61.91977541,232
61.94603597,238
61.97229654,205
61.9985571,221
62.02481767,166
62.05107823,202
62.0773388,197
62.10359936,168
62.12985993,156
62.15612049,162
62.18238106,196
62.20864163,172
62.23490219,182
62.26116276,185
62.28742332,141
62.31368389,172
62.33994445,188
62.36620502,161
62.39246558,187
62.41872615,160
62.44498671,177
62.47124728,155
62.49750784,169
62.52376841,155
62.55002897,126
62.57628954,146
62.60255011,161
62.62881067,132
62.65507124,113
62.6813318,160
62.70759237,151
62.73385293,156
62.7601135,131
62.78637406,135
62.81263463,134
62.83889519,143
62.86515576,147
62.89141632,144
62.91767689,149
62.94393746,174
62.97019802,146
62.99645859,168
63.02271915,170
63.04897972,184
63.07524028,171
63.10150085,174
63.12776141,205
63.15402198,187
63.18028254,195
63.20654311,206
63.23280367,226
63.25906424,223
63.2853248,226
63.31158537,238
63.33784594,239
63.3641065,224
63.39036707,244
63.41662763,207
63.4428882,205
63.46914876,232
63.49540933,275
63.52166989,236
63.54793046,206
63.57419102,265
63.60045159,231
63.62671215,220
63.65297272,223
63.67923329,217
63.70549385,232
63.73175442,229
63.75801498,232
63.78427555,256
63.81053611,239
63.83679668,251
63.86305724,274
63.88931781,275
63.91557837,270
63.94183894,301
63.9680995,286
63.99436007,305
64.02062063,326
64.0468812,307
64.07314177,272
64.09940233,289
64.1256629,256
64.15192346,274
64.17818403,252
64.20444459,261
64.23070516,240
64.25696572,241
64.28322629,246
64.30948685,303
64.33574742,276
64.36200798,239
64.38826855,240
64.41452912,287
64.44078968,240
64.46705025,256
64.49331081,256
64.51957138,248
64.54583194,246
64.57209251,278
64.59835307,237
64.62461364,222
64.6508742,213
64.67713477,220
64.70339533,195
64.7296559,211
64.75591646,192
64.78217703,200
64.8084376,171
64.83469816,186
64.86095873,172
64.88721929,164
64.91347986,164
64.93974042,151
64.96600099,170
64.99226155,164
65.01852212,160
65.04478268,155
65.07104325,158
65.09730381,151
65.12356438,169
65.14982495,173
65.17608551,167
65.20234608,161
65.22860664,154
65.25486721,178
65.28112777,198
65.30738834,194
65.3336489,209
65.35990947,210
65.38617003,201
65.4124306,190
65.43869116,215
65.46495173,236
65.49121229,254
65.51747286,244
65.54373343,229
65.56999399,260
65.59625456,288
65.62251512,273
65.64877569,255
65.67503625,262
65.70129682,282
65.72755738,280
65.75381795,279
65.78007851,248
65.80633908,261
65.83259964,288
65.85886021,267
65.88512078,256
65.91138134,281
65.93764191,258
65.96390247,232
65.99016304,225
66.0164236,264
66.04268417,235
66.06894473,247
66.0952053,224
66.12146586,224
66.14772643,233
66.17398699,233
66.20024756,234
66.22650812,252
66.25276869,249
66.27902926,263
66.30528982,312
66.33155039,376
66.35781095,357
66.38407152,471
66.41033208,612
66.43659265,717
66.46285321,937
66.48911378,1103
66.51537434,1164
66.54163491,962
66.56789547,782
66.59415604,627
66.6204166,640
66.64667717,701
66.67293774,735
66.6991983,735
66.72545887,634
66.75171943,518
66.77798,411
66.80424056,347
66.83050113,390
66.85676169,334
66.88302226,332
66.90928282,377
66.93554339,335
66.96180395,335
66.98806452,360
67.01432509,332
67.04058565,362
67.06684622,302
67.09310678,343
67.11936735,334
67.14562791,297
67.17188848,339
67.19814904,272
67.22440961,263
67.25067017,268
67.27693074,269
67.3031913,229
67.32945187,247
67.35571243,213
67.381973,196
67.40823357,171
67.43449413,194
67.4607547,168
67.48701526,171
67.51327583,169
67.53953639,174
67.56579696,206
67.59205752,154
67.61831809,184
67.64457865,180
67.67083922,215
67.69709978,189
67.72336035,190
67.74962092,194
67.77588148,215
67.80214205,199
67.82840261,201
67.85466318,203
67.88092374,223
67.90718431,228
67.93344487,252
67.95970544,278
67.985966,299
68.01222657,349
68.03848713,382
68.0647477,477
68.09100826,649
68.11726883,801
68.1435294,1069
68.16978996,1439
68.19605053,1634
68.22231109,1431
68.24857166,984
68.27483222,672
68.30109279,662
68.32735335,715
68.35361392,791
68.37987448,865
68.40613505,848
68.43239561,617
68.45865618,389
68.48491675,327
68.51117731,262
68.53743788,229
68.56369844,210
68.58995901,190
68.61621957,189
68.64248014,193
68.6687407,184
68.69500127,171
68.72126183,187
68.7475224,169
68.77378296,163
68.80004353,155
68.82630409,150
68.85256466,147
68.87882523,153
68.90508579,156
68.93134636,155
68.95760692,134
68.98386749,137
69.01012805,129
69.03638862,119
69.06264918,129
69.08890975,121
69.11517031,137
69.14143088,110
69.16769144,96
69.19395201,118
69.22021258,104
69.24647314,124
69.27273371,133
69.29899427,121
69.32525484,114
69.3515154,119
69.37777597,105
69.40403653,131
69.4302971,104
69.45655766,127
69.48281823,104
69.50907879,121
69.53533936,100
69.56159992,105
69.58786049,127
69.61412106,120
69.64038162,129
69.66664219,127
69.69290275,150
69.71916332,118
69.74542388,135
69.77168445,139
69.79794501,152
69.82420558,139
69.85046614,144
69.87672671,143
69.90298727,150
69.92924784,143
69.95550841,173
69.98176897,147
